episode_index,episode_url,comment
7,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-83/viewer?title_no=5879&episode_no=93,"On one hand, sending the kids to ENA was a brilliant move. Get them as far away as possible from all of the drama. On the other hand, I am genuinely concerned that with Breixo's grudge against ENA that this will result in him trying to attack the academy. Then again, it might be hilarious to watch Breixo and co face a full army of ENA nannies."
7,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-83/viewer?title_no=5879&episode_no=93,"So uncle is in on it, otherwise Doc wouldn’t have ditched them. He wants Gabe left without his trusted people, and possibly take Mikey and just off Gabe 🤔 I still want to know who is hacking Davina’s laptop. Only other hacker we’ve seen is the wiz, which would mean Uncle has been working with the Galician all along."
7,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-83/viewer?title_no=5879&episode_no=93,"I also need to point out, however, that you torture my babies, you die. Brexio is already marked for death, and Babuska has lived long enough.
Alice had BETTER be playing both sides, she may be pretty, but if she even THINKS about hurting Val, her warranty to live will be IMMEDIATELY revoked!!!✊🏽😤🔥"
7,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-83/viewer?title_no=5879&episode_no=93,"MY HEART 😭. I feel like alice is a triple spy and will hand val back on a condition, davina will find nico and Adam. the boys are so cute giving advise🥺"
7,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-83/viewer?title_no=5879&episode_no=93,"Love that Louis called Jo by her name! And bloodied Gabe staggering to Davina to beg her to save his crew?? 🥵

Alice may or may not still be on their side, I can’t get a read on her, and… is it bad that I’m not quite sold on Val? I think if any of the 3 were going to break it’d be her, given how much she distrusts Davina. (Not that I think she’d willingly give up Mikey, I’m just nervous about next week)"
7,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-83/viewer?title_no=5879&episode_no=93,View
7,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-83/viewer?title_no=5879&episode_no=93,You mean I have to wait a whole weeek 🥺😫
7,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-83/viewer?title_no=5879&episode_no=93,View
7,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-83/viewer?title_no=5879&episode_no=93,I cant do this no more! 😭 they are all caught by three different mafias and the only one who can find them is devina! OH! and Gabe is an absolute mess but he is safe! OH! And I have a sneaky suspicion that Adam is going to get the worst of the torture! Since he is captured by the Galician. But that doesn’t mean that Nico and Val will get their fair share!
7,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-83/viewer?title_no=5879&episode_no=93,not the grandfather being called azrael 💀 how did i not notice all the angel names before now
7,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-83/viewer?title_no=5879&episode_no=93,"JUST MY THEORY, Alice is a smart woman. She would have never met up with Gabriel if she didn’t have a plan before hand. Such as betraying Gabriel to get brexio and babushka (correct me if I got her name wrong 😓) because she knew that brexio was going to come after her. She even told the old lady not to kill nico because they could use them. Would they need all three? Idk it’s just a theory maybe I’m delusional because I actually really did like her character and lowkey hate her (if she’s evil)"
7,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-83/viewer?title_no=5879&episode_no=93,THE LITTLE DAVINA PICTURE ON THE HEAD NANNY DESK 😭😭😭
7,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-83/viewer?title_no=5879&episode_no=93,"Please for the love, I hope Alice is a triple agent. I love her so much."
7,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-83/viewer?title_no=5879&episode_no=93,Please Alice be a triple agent 🙏 i need some hope for them rn
7,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-83/viewer?title_no=5879&episode_no=93,I just realized... every employee is calling Gabriel Boss or S8gnore... except Da ina
7,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-83/viewer?title_no=5879&episode_no=93,I wonder what the final protocol is? Kill Gabriel and take Mikey to oily grandpa?? 🤨🫒
7,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-83/viewer?title_no=5879&episode_no=93,seriously  I paid to get coins just to read this masterpiece quickly. it's my addiction!!!
7,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-83/viewer?title_no=5879&episode_no=93,"Calling it now, the Don or Gabe is going to hand over Cassiel to the Bratva to settle ""an heir for an heir""."
7,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-83/viewer?title_no=5879&episode_no=93,I can’t wait to see Davina in charge & lead the rescue op!! Also I love how much the headmistress obviously cares about Davina:)
7,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-83/viewer?title_no=5879&episode_no=93,Ngl I was really worried they were going to shoot them. now that the boys are safe its TIME. GET EM DAVINA
7,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-83/viewer?title_no=5879&episode_no=93,bring jo back!!! bremerton really is the goat and i love her little picture of vina ❤️
7,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-83/viewer?title_no=5879&episode_no=93,DAAAAAMMNNNNN this was INTENSE!!
7,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-83/viewer?title_no=5879&episode_no=93,i have waited very patiently😌 thank you
7,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-83/viewer?title_no=5879&episode_no=93,"the dubbing is sooo bad , my imagination did it way better"
7,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-83/viewer?title_no=5879&episode_no=93,"Okay but can we talk about how perfect this whole thing is? Davina letting the kids stay at ENA, the kids talking to the nannies, us seeing jo, Gabe holding on to davina (lets forget the bad parts) I hope none of them dies tho"
7,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-83/viewer?title_no=5879&episode_no=93,"This episode was so intense 😭..Please make Nico, Adam and val be okay please😭😭😫
Also Awhh.. Davina still being considered a charge by The Ena headmaster...🥺🥺
Annyway somehow I feel drained..gotta go rest a bit  now."
7,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-83/viewer?title_no=5879&episode_no=93,"The ""I watch over all my charges"" really got me"
7,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-83/viewer?title_no=5879&episode_no=93,ILLEGAL CLIFFHANGER
7,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-83/viewer?title_no=5879&episode_no=93,Is nobody gonna talk about how Nico got BASHED in the head with bravtas cane 😭😭😭
7,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-83/viewer?title_no=5879&episode_no=93,The headmistress still watching out for Davina no matter how old she gets is so sweet 🥹
7,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-83/viewer?title_no=5879&episode_no=93,this series and my boyfriend is the only reason I look forward to Mondays
7,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-83/viewer?title_no=5879&episode_no=93,oh my gwaaadd ❤️❤️❤️😩😩😩
7,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-83/viewer?title_no=5879&episode_no=93,HI GUYSSSS
7,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-83/viewer?title_no=5879&episode_no=93,guys...is NO ONE TALKING ABOUT HOW SHORT THIS EPISODE WAD
7,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-83/viewer?title_no=5879&episode_no=93,"well this has nothing to do with the episode, but this past week i saw so many green olives and they brought back TRAUMA OF THE FREAKING DON😭(this was a good episode though)"
7,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-83/viewer?title_no=5879&episode_no=93,"Michael, Gabriel, Azrael... all angels!"
7,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-83/viewer?title_no=5879&episode_no=93,Aweee look the kids chilling all safe and sound …meanwhile OMG NOOO DONT HURT THEM AND AINT NO WAY THAT CASANOVA IS DYING!
7,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-83/viewer?title_no=5879&episode_no=93,WHY DO I READ SO FAST💔😭😭
7,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-83/viewer?title_no=5879&episode_no=93,It’s honestly so sweet to see the headmaster of the elite nanny service person care of Davina like her own daughter. She was in charge of Davina when Davina was a kid and still looks after her like her own. The picture of Davina at her desk proves she cares for Davina. It’s so sweet and thoughtful.
7,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-83/viewer?title_no=5879&episode_no=93,DAVINA BOUTA LOCK IN
7,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-83/viewer?title_no=5879&episode_no=93,"Real talk for a sec? Gabe needs to get his head out of his ass. Even without the Emmaline nonsense, ngl, the Don is right to not trust Gabe to a degree, he keeps making really dumb mistakes and moves, in terms of the world they're involved in. This whole mess probs could have been dealt with better."
7,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-83/viewer?title_no=5879&episode_no=93,and I said I'd only buy one episode...
7,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-83/viewer?title_no=5879&episode_no=93,"Mikey asking for a waterfowl preserve and to be compensated in art supplies is hilariously cute! 

Also - that thumbnail was CRIMINAL. 

Double also- her calling out his name and him saying her name back…swoon. Loved it."
7,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-83/viewer?title_no=5879&episode_no=93,If any of them die we RIOT! (I don't mind heavily injured but DEATH - HELL NAH)
7,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-83/viewer?title_no=5879&episode_no=93,Super nanny Davina to the rescue!
7,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-83/viewer?title_no=5879&episode_no=93,Smart on the author to separate the gang-it will make rescuing them more prolonged….dang it
7,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-83/viewer?title_no=5879&episode_no=93,praying all our babes get out of here alive or we’re rioting. 🫩
7,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-83/viewer?title_no=5879&episode_no=93,louis and mikey are so precious I love them 🥹❤️
7,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-83/viewer?title_no=5879&episode_no=93,ahhh its so good !!!!!
7,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-83/viewer?title_no=5879&episode_no=93,awww her still watching over davina 😭😭
7,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-83/viewer?title_no=5879&episode_no=93,People keep wondering who is watching Davina with all these unknown pictures taken of her: seems like it could be  her nanny!
7,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-83/viewer?title_no=5879&episode_no=93,godddd! i wish they were destined to be loverssssss!!!!!!
7,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-83/viewer?title_no=5879&episode_no=93,just let there be some romance aldready 😭
7,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-83/viewer?title_no=5879&episode_no=93,"guys help me out pls 
so there's this girl i sat beside today on the train and she recommended me this webtoon but I just couldn't gather up the courage to talk to her I don't even know her name (pls don't ask how I know I am pathetic 😭) 
please like this msg to the top so that she might see this"
7,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-83/viewer?title_no=5879&episode_no=93,"The advice about swimming is really good.
Time to burn 💩 and leave them with regret"
7,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-83/viewer?title_no=5879&episode_no=93,"Davina was the first one he called to, omggg 🥹🥹"
7,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-83/viewer?title_no=5879&episode_no=93,"""It's up to you....""
""Tell me what to do""
""FIND THEM. Help me get them back.""
SOMEONE SEND A BULLET INTO ME WHAT THE FREAK!?!? IM CRYING"
7,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-83/viewer?title_no=5879&episode_no=93,Why won’t they fucking kiss already I’m dying waiting
7,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-83/viewer?title_no=5879&episode_no=93,"RAGE BAIT 
I AM BEING RAGE BIT 
ILLEGAL CLIFFHANGER ￼"
7,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-83/viewer?title_no=5879&episode_no=93,why does nobody know how to do their job but Davina 😭 Id be mad asf don't get paid enough for all that
7,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-83/viewer?title_no=5879&episode_no=93,Thats just so goood! Not only romance but plot and action too ❤️😍
7,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-83/viewer?title_no=5879&episode_no=93,so happy to see the kids safe!
7,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-83/viewer?title_no=5879&episode_no=93,I just KNOW someone will die. Either it's Adam or Davina's old nanny
7,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-83/viewer?title_no=5879&episode_no=93,"idk why a lot of people were expecting gabe and vina to kiss just bcs of the thumbnail like are we forgetting we're currently in a war and injured? like for me, the way vina called out gabriel's name was more impactful bcssssssssssss didn't she use to just call him sir or am i tripping?"
7,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-83/viewer?title_no=5879&episode_no=93,I’ll cry if we lose any of them
7,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-83/viewer?title_no=5879&episode_no=93,I love the kids and the Nannies ! And I still wonder if the Chinese mafia girl has really decided on one side. Hope they can make it! I don’t want to miss one character
7,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-83/viewer?title_no=5879&episode_no=93,Ugh!!!! My heart!!!!! They better all live!!!!
7,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-83/viewer?title_no=5879&episode_no=93,the fact that that dumb/old ass bratva woman CANT FIGURE OUT THAT SHES LITERALLY WORKING WITH THE ONE THAT KILLED HER DAUGHTER!! LIKE GIRL WHY DO U THINK HE WANTS TO FIND TWO OTHER HEIRS???? PUT 2 AND 2 TG LIKE THEY DID DUMBASS
7,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-83/viewer?title_no=5879&episode_no=93,“The thumbnail got me!” Bro i rushed so fast to read this comic i didnt even look LOL 💀
7,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-83/viewer?title_no=5879&episode_no=93,I feel like we are about to see a different davina
7,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-83/viewer?title_no=5879&episode_no=93,WHOEVER SAID JO WOULD BE AN ELITE NANNY THEY CALLED IT
7,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-83/viewer?title_no=5879&episode_no=93,Him being desperate in her arms.😩
7,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-83/viewer?title_no=5879&episode_no=93,The hurt in his eyes 💔
7,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-83/viewer?title_no=5879&episode_no=93,Where’s my gang of brokies who have to wait another week? ￼
7,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-83/viewer?title_no=5879&episode_no=93,honestly Alice can vaffanculo i don't like her no more not to mention that bratva boss stronza she should slimed out by brexio but not before she finds out that brexio was the one who poisoned her daughter
7,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-83/viewer?title_no=5879&episode_no=93,Gabriel running all the way over to Davina as if that isn’t love and desperation right there. Can’t wait to see what’s next.
7,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-83/viewer?title_no=5879&episode_no=93,someone needs to land a proper punch on babushka's face cause for a mafia lord she sure is just a dumb oldie
7,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-83/viewer?title_no=5879&episode_no=93,"one day I'll learn not to open the new chapter as soon as I get the notification and then I'll have SEVERAL chapters to read, not just the one😞🥲"
7,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-83/viewer?title_no=5879&episode_no=93,"Y'all, I'm worried about Adam😭😭😭😭😭"
7,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-83/viewer?title_no=5879&episode_no=93,I love how Davina and Gabriel rely on each other like this- it shows how much he respects and trusts her and in her abilities to get his found family back
7,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-83/viewer?title_no=5879&episode_no=93,"So uh, anyone else notice the video option? What’s y’all’s  opinions on it"
7,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-83/viewer?title_no=5879&episode_no=93,"Time to badass Davina , 💅🔪 hell yeah 🎉😄"
7,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-83/viewer?title_no=5879&episode_no=93,I CANT WAIT ANOTHER WEEK 😭😭😭😭😭
7,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-83/viewer?title_no=5879&episode_no=93,The picture of baby Vina is so cute 🥹 she is definitely loved 🥰
7,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-83/viewer?title_no=5879&episode_no=93,"These cliffhangers have to be illegal, what do you mean I have to wait for next week to see what happens to Nico, valentine and Adam. 😭 
I can’t say I will let this marinate because I know that as soon as the next one comes out I’m already spending coins."
7,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-83/viewer?title_no=5879&episode_no=93,I'm stressed about Adam 😔
7,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-83/viewer?title_no=5879&episode_no=93,She's still watching over Davina 🥺❤️
7,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-83/viewer?title_no=5879&episode_no=93,JUST MAKE THEM KISS ALREADY AND MAKE THEM GET MARRIED AND FALL IN LOVE AND LET THE BOSS BE FINE WITH IT CAUSE IM TIRED OF GETTING TEASED
7,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-83/viewer?title_no=5879&episode_no=93,Nooo Davina save them
7,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-83/viewer?title_no=5879&episode_no=93,The picture of Davina on her desk made me 🥺
7,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-83/viewer?title_no=5879&episode_no=93,"ADAAMMMMMAMMMmammamammMmM  MA BABYYYY GIVE ME BACK MY BABY (edit hehe) if Adam dies I'm suing EVERYONE in da comments including any 
One who EVEN TOOK A PEEK at this comment section or this ep or season basics I'm suing any body who has or has seen WEBTOON or any body who just knows about it or friends have BASICALLY EVERYONE ON EARTH"
7,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-83/viewer?title_no=5879&episode_no=93,I THOUGHT NICO WAS GONNA DIE!! 😭😭😭 I’m so scared! I hope he lives 🥺
7,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-83/viewer?title_no=5879&episode_no=93,“I watch over all of my charges… as long as they need me to” with the framed picture of Davina MY HEART 😭
7,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-83/viewer?title_no=5879&episode_no=93,grandma... the man who killed your family is with you...
7,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-83/viewer?title_no=5879&episode_no=93,"“And if one gets kidnapped, make sure you do too” Louis WHAT 😭😭😭"
7,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-83/viewer?title_no=5879&episode_no=93,"He knows his people have a limited amount of time before they are no longer ""useful"" since everyone has a breaking point. And if you know nothing, you are of no use"
7,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-83/viewer?title_no=5879&episode_no=93,Oh breixo when i catch you....
7,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-83/viewer?title_no=5879&episode_no=93,"Glad to see Jo thriving in an environment she never expected. And not Mikey and Louis teaching. lol and he asked to be paid for his services 😂 kid wears a suit, so of course he all business. Now how we going to get everyone back, with each of the enemies taking one as hostage?! 😩😩 and Nico please survive you been shot so much and the blood lost!"
7,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-83/viewer?title_no=5879&episode_no=93,"Istg, if Adam, Nico or Val die. I'm dying. Also, I still can't get over how cute Alice is!"
7,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-83/viewer?title_no=5879&episode_no=93,Can they get married???????
7,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-83/viewer?title_no=5879&episode_no=93,What's up with the videos??? I thought webtoon was a comics app... shouldn't they spend their money paying the artists or getting more originals instead of animating existing content?
7,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-83/viewer?title_no=5879&episode_no=93,"Okay, can we talk about how much the ENA leader (forgot her name) loves Davina? Like, that panel was so cute. ❤"
7,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-83/viewer?title_no=5879&episode_no=93,ITS WAR TIME!!!!! And I’m here for it 🍿 😁
7,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-83/viewer?title_no=5879&episode_no=93,me when I see a new episode of my favorite comics cum out.
7,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-83/viewer?title_no=5879&episode_no=93,Im so done with the clickbait thumbnails vro 🥀🥀🥀
7,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-83/viewer?title_no=5879&episode_no=93,"shiballllllllll, I've been waiting all week. my Nico better be fine.. or else...."
7,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-83/viewer?title_no=5879&episode_no=93,OMFG THAT STUPID THUMBNAIL
7,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-83/viewer?title_no=5879&episode_no=93,"i can't be the only one who thinks Adam is going to be the one to crack, am I?"
7,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-83/viewer?title_no=5879&episode_no=93,LEAVE NICO ALONE! STOP HURTING HIM!!! 😡😡
7,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-83/viewer?title_no=5879&episode_no=93,Leaving the boys at ENA was the absolute smartest choice. Both for the Nannies (research lol) and for the boys. Also gives them less to worry about. Smart thinking Davina.🥰💅
7,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-83/viewer?title_no=5879&episode_no=93,No way you left me on a cliffhanger like that... 😭
7,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-83/viewer?title_no=5879&episode_no=93,instructions unclear davina saved a random grandma
7,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-83/viewer?title_no=5879&episode_no=93,"The son, the father, and.the grandfather they all have archangels names.
And I will not complain about Alice to be a bad person, they are all mafia, they should be bad."
7,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-83/viewer?title_no=5879&episode_no=93,I'm seeing EP 88 thumbnail and I'm having a heart attack please save them please
7,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-83/viewer?title_no=5879&episode_no=93,The chapter movie is awesome!
7,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-83/viewer?title_no=5879&episode_no=93,ughhhh why do they do this to me 😤welp time to read my other book
7,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-83/viewer?title_no=5879&episode_no=93,He’s hot even when he’s dying ❤️
7,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-83/viewer?title_no=5879&episode_no=93,"The mix of relief, desperation, and exhaustion portrayed in his expression when he calls out to Davina upon his arrival was captured so well."
7,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-83/viewer?title_no=5879&episode_no=93,Yo animated episodes is such a cool idea but other than Davina those vocal choices are horrible. 😐
7,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-83/viewer?title_no=5879&episode_no=93,"I was about to go into the fictional universe of this web toon and beat the heck out of the people because when they said ""just kill him"" (or something like that) to Nico I WOULD CRASH OUT"
7,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-83/viewer?title_no=5879&episode_no=93,ADAMMMMMMM NOO MY BABY DONT KILL HIM
7,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-83/viewer?title_no=5879&episode_no=93,this is what Davina's gonna do to everyone who was in on that
7,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-83/viewer?title_no=5879&episode_no=93,Where’s that bitch who stole the van?
7,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-83/viewer?title_no=5879&episode_no=93,ILLEGAL CLIFFHANGER AUTHOR I WILL CRASH OUTTTTT
7,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-83/viewer?title_no=5879&episode_no=93,NOOO NICO VAL AND ADAM!! I HOPE THEY’LL BE OKAY!!
7,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-83/viewer?title_no=5879&episode_no=93,Great. Now kiss.
7,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-83/viewer?title_no=5879&episode_no=93,The fact the nannies were interrogating louis and mikey so intensely was hilarious 😭
7,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-83/viewer?title_no=5879&episode_no=93,WAIT IS A SERIES NOW? LIKE ANIMATED SERIES? WHAT WAS THAT OMG
7,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-83/viewer?title_no=5879&episode_no=93,"If any of them die, I will send goons to you Breixo
(the goon being me)"
7,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-83/viewer?title_no=5879&episode_no=93,"Instead of crying, why can't you just kiss"
7,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-83/viewer?title_no=5879&episode_no=93,IF NICO DIES I THROW HANDS
7,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-83/viewer?title_no=5879&episode_no=93,I love the story but I now have thumbnail trust issues 🥲
7,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-83/viewer?title_no=5879&episode_no=93,"Mmm...Gabriel disheveled, covered in blood, collapsing at her feet.... CHEFS KISS 🤌 *MWAH*"
7,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-83/viewer?title_no=5879&episode_no=93,That photo of Davina on the desk! Awwwww 💖
7,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-83/viewer?title_no=5879&episode_no=93,"if Adam dies, I will probably never recover"
7,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-83/viewer?title_no=5879&episode_no=93,I require an update asap before I go through withdrawals LMAO
7,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-83/viewer?title_no=5879&episode_no=93,oh i hope she kicks all of their asses.
7,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-83/viewer?title_no=5879&episode_no=93,dam that man is fine even when he injured
7,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-83/viewer?title_no=5879&episode_no=93,me want more movie 😡🫴
7,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-83/viewer?title_no=5879&episode_no=93,This should have a million more likes.
7,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-83/viewer?title_no=5879&episode_no=93,When is the next lot 🥹 I’m dying over here I need to see it!!🥹❤️
7,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-83/viewer?title_no=5879&episode_no=93,"Finally, we get to see Davina in action, again 💃🗣
Pdt: HE TRUSTS HER SO MUUUUCH 😭😭"
7,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-83/viewer?title_no=5879&episode_no=93,Sweet baby Louis telling them to teach their kids to swim 🥺
7,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-83/viewer?title_no=5879&episode_no=93,YAAAAAASSSS Davina’s time to shine!
7,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-83/viewer?title_no=5879&episode_no=93,GUYS SHE TOTALLY KNEW HE WAS HOME BECAUSE OF HIS SMELL
7,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-83/viewer?title_no=5879&episode_no=93,SHIT IS GETTING REAL
7,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-83/viewer?title_no=5879&episode_no=93,"Damn that was intense! 
The way Vina questioned Gabe, like she was demanding him to give her an order to unleash all hell. 😲
My concern- there IS a limit to her power, and at time like this… everything is crumbling around them…
Let them be still standing on the ruins at the end🙏"
7,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-83/viewer?title_no=5879&episode_no=93,Bro this is so painful to watch 😭😭😭 I love all of them
